1;ITF Brann FG Melder 10.1;C5-026;-175370.207;39395.078
1;ITF Brann FG Melder 10.1;C5-033;-168137.098;38381.622
1;ITF Brann FG Melder 10.1;C5-032;-172256.404;38381.622
1;ITF Brann FG Melder 10.1;C5-028;-175370.207;36819.694
1;ITF Brann FG Melder 10.1;C5-022;-184206.370;30911.195
1;ITF Brann FG Melder 10.1;A2.048;-45823.858;27935.644
1;ITF Brann FG Melder 10.1;A2.049;-45817.574;24815.895
1;ITF Brann FG Melder 10.1;A2.012.3;-35033.976;17085.813
1;ITF Brann FG Melder 10.1;A2.047;-45787.854;30442.843
1;ITF Brann FG Melder 10.1;C5-021;-184206.370;26850.606
1;ITF Brann FG Melder 10.1;C5-020;-183687.555;23249.058
1;ITF Brann FG Melder 10.1;AZ 2ETG.INFOS.DEST.FBU;-23412.966;8718.435
1;ITF Brann FG Melder 10.1;D02.87;42583.720;23331.531
1;Kurstekst 200 ITF BCC1 11.2; ;13004.382;26516.786
1;ITF Alarm Lydgiver 10.1;Adr...;12225.503;26996.085
1;Apparat ITF BCC1 11.2; ;-59913.173;21777.507
1;Tekst 200 BCC1 11.1; ;17177.084;41659.293
1;Kurstekst 200 ITF BCC1 11.2; ;15988.417;67324.829
1;Kurstekst 200 ITF BCC1 11.2; ;-15586.960;47153.734
1;ITF Brann FG Melder 10.1;Adr....;16750.000;32935.000
1;Tekst 200 BCC1 11.1; ;-24238.799;-2651.621
1;Tekst 200 BCC1 11.1; ;-53354.621;40425.516
1;Tekst 200 BCC1 11.1; ;-17005.885;-2651.621
1;Tekst 200 BCC1 11.1; ;-11531.734;75767.023
1;Tekst 200 BCC1 11.1; ;-101424.621;39295.516
1;Tekst 200 BCC1 11.1; ;-160741.325;19003.440
1;Tekst 200 BCC1 11.1; ;-153924.646;-2567.638
1;Tekst 200 BCC1 11.1; ;-142864.621;43382.560
1;Kurstekst 200 ITF BCC1 11.2; ;-14177.517;59402.976
1;ITF Brann FG Melder 10.1;D02.52.1;42141.624;6285.000
1;ITF Brann FG Melder 10.1;D02.80;45752.423;6823.952
1;Kurstekst 200 ITF BCC1 11.2; ;-23206.116;15047.973
1;ITF Brann FG Melder 10.1;D02.81;45752.423;9735.998
1;ITF Brann FG Melder 10.1;D02.85;45753.878;23331.531
1;ITF Brann FG Melder 10.1;D02.84;45752.423;16833.531
1;ITF Brann FG Melder 10.1;D02.83;45752.423;12569.649
1;ITF Brann FG Melder 10.1;C2.030.1;-155938.690;13854.473
1;Kurstekst 200 ITF BCC1 11.2; ;-119153.967;39065.332
1;ITF Brann FG Melder 10.1;C1.035.x;-117488.940;37009.906
1;ITF Alarmtekst C150 ITF BCC1 11.2; ;-59592.793;22364.420
1;ITF Brann FG Melder 10.1;C2.006.1;-146822.500;36970.000
1;ITF Brann FG Melder 10.1;C2.031.1;-155877.017;17615.814
1;ITF Brann FG Melder 10.1;C2.006.3;-145190.175;36407.836
1;ITF Brann FG Melder 10.1;C2.006.2;-146119.924;36407.836
1;ITF Brann FG Melder 10.1;C5-034;-164141.371;38381.622
1;ITF Brann FG Melder 10.1;D02.096;21653.574;67242.819
1;ITF Brann FG Melder 10.1;D02.095;22284.340;62294.386
1;ITF Brann FG Melder 10.1;D02.024;29648.208;60723.139
1;ITF Brann FG Melder 10.1;D02.026.1;25074.838;67242.819
1;ITF Brann FG Melder 10.1;D02.37;42756.900;41406.041
1;ITF Brann FG Melder 10.1;D02.38;42756.900;45695.000
1;ITF Alarm Lydgiver 10.1;D02-2-2-12;43000.000;37595.000
1;ITF Brann FG Melder 10.1;D02.102;26426.254;57186.280
1;ITF Brann FG Melder 10.1;B5.073;-37578.085;70247.869
1;ITF Brann FG Melder 10.1;B5.071;-41820.543;69598.500
1;ITF Brann FG Melder 10.1;B5.079;-36320.801;62467.427
1;ITF Brann FG Melder 10.1;B5.074;-31924.305;70247.869
1;ITF Brann FG Melder 10.1;D02.023;33821.511;55110.923
1;ITF Brann FG Melder 10.1;D02.097;33821.511;50431.505
1;ITF Brann FG Melder 10.1;D02.099;26426.254;51314.070
1;ITF Brann FG Melder 10.1;D02.73;38535.975;16380.265
1;ITF Brann FG Melder 10.1;B5.078;-26324.533;63098.949
1;ITF Brann FG Melder 10.1;DZ.2ETG.4TLEIE.VEST;-2199.682;54277.504
1;ITF Brann FG Melder 10.1;D02.72;39300.412;14864.311
1;ITF Brann FG Melder 10.1;B5.075;-27659.743;70247.869
1;ITF Brann FG Melder 10.1;D02.021;29694.752;53096.376
1;ITF Brann FG Melder 10.1;D02.100;26426.254;55410.049
1;ITF Brann FG Melder 10.1;PIRC 2ETG PAKKEROM;26426.254;53210.258
1;ITF Brann FG Melder 10.1;D02.53;37134.585;4136.302
1;ITF Brann FG Melder 10.1;D02.08;32610.000;18056.918
1;ITF Brann FG Melder 10.1;D02.76;32860.000;8244.948
1;ITF Brann FG Melder 10.1;C2.015.1;-146280.000;16135.000
1;ITF Brann FG Melder 10.1;B2.018;-95910.000;30469.225
